Commodity,Country,Category,YearNum,FoodValue
Bulk grains,POLAND,Grains,2019,0.2
Bulk grains,ARGENTINA,Grains,2019,66.1
Bulk grains,BRAZIL,Grains,2019,87.7
Wheat and products,CANADA,Grains,2019,632.4
Wheat and products,AUSTRALIA,Grains,2019,169.1
Wheat and products,POLAND,Grains,2019,6.7
Wheat and products,"GERMANY, FED. REPUBLIC",Grains,2019,58.4
Rice and products,THAILAND,Grains,2019,633.3
Rice and products,INDIA,Grains,2019,226
Rice and products,PAKISTAN,Grains,2019,37.7
Rice and products,CHINA (MAINLAND),Grains,2019,23.2
Milled grain products,CANADA,Grains,2019,674.1
Milled grain products,AUSTRALIA,Grains,2019,169.2
Milled grain products,MEXICO,Grains,2019,118.6
Milled grain products,"GERMANY, FED. REPUBLIC",Grains,2019,136
Milled grain products,TURKEY,Grains,2019,95.5
Milled grain products,THAILAND,Grains,2019,89.2
Milled grain products,NETHERLANDS,Grains,2019,43.1
Cereal and bakery foods,CANADA,Grains,2019,3876.4
Cereal and bakery foods,MEXICO,Grains,2019,1445
Cereal and bakery foods,ITALY,Grains,2019,610
Cereal and bakery foods,SOUTH KOREA,Grains,2019,211.2
Cereal and bakery foods,FRANCE,Grains,2019,252.8
Cereal and bakery foods,THAILAND,Grains,2019,179.8
Cereal and bakery foods,"GERMANY, FED. REPUBLIC",Grains,2019,186.5
Crude vegetable oils,CANADA,VegetablesOil,2019,220.9
Crude vegetable oils,PHILIPPINES,VegetablesOil,2019,125
Crude vegetable oils,ARGENTINA,VegetablesOil,2019,17.5
Crude vegetable oils,MEXICO,VegetablesOil,2019,20.3
Crude vegetable oils,INDONESIA,VegetablesOil,2019,39.6
Crude vegetable oils,SPAIN,VegetablesOil,2019,0.5
Refined vegetable oils,CANADA,VegetablesOil,2019,1522.8
Refined vegetable oils,INDONESIA,VegetablesOil,2019,842.8
Refined vegetable oils,ITALY,VegetablesOil,2019,496.9
Refined vegetable oils,SPAIN,VegetablesOil,2019,537.7
Refined vegetable oils,MEXICO,VegetablesOil,2019,145.9
Refined vegetable oils,TURKEY,VegetablesOil,2019,54.8
Olive oil,SPAIN,VegetablesOil,2019,476.8
Olive oil,ITALY,VegetablesOil,2019,478.9
Olive oil,TUNISIA,VegetablesOil,2019,97
Olive oil,TURKEY,VegetablesOil,2019,45.8
Olive oil,GREECE,VegetablesOil,2019,43
Tropical oils,INDONESIA,VegetablesOil,2019,880.4
Tropical oils,PHILIPPINES,VegetablesOil,2019,353.3
Tropical oils,MALAYSIA,VegetablesOil,2019,440.8
Tropical oils,COLOMBIA,VegetablesOil,2019,12.7
Tropical oils,SRI LANKA,VegetablesOil,2019,19.9
Tropical oils,MEXICO,VegetablesOil,2019,3.7
Oilseeds,CANADA,VegetablesOil,2019,421
Oilseeds,BRAZIL,VegetablesOil,2019,0.8
Oilseeds,ARGENTINA,VegetablesOil,2019,85.3
Oilseeds,CHILE,VegetablesOil,2019,34.2
Oilseeds,INDIA,VegetablesOil,2019,113
Oilseeds,BULGARIA,VegetablesOil,2019,32.8
"Sugar, cane and beet",MEXICO,Sweets,2019,569.4
"Sugar, cane and beet",BRAZIL,Sweets,2019,175.9
"Sugar, cane and beet",GUATEMALA,Sweets,2019,135.4
"Sugar, cane and beet",EL SALVADOR,Sweets,2019,91.4
"Sugar, cane and beet",COLOMBIA,Sweets,2019,96.6
"Sugar, cane and beet",DOMINICAN REPUBLIC,Sweets,2019,110.2
"Sugar, cane and beet",AUSTRALIA,Sweets,2019,71.9
Other sweeteners and syrups,CANADA,Sweets,2019,326.3
Other sweeteners and syrups,MEXICO,Sweets,2019,95.5
Other sweeteners and syrups,INDIA,Sweets,2019,87.5
Other sweeteners and syrups,ARGENTINA,Sweets,2019,80.5
Other sweeteners and syrups,BRAZIL,Sweets,2019,55.8
Other sweeteners and syrups,NEW ZEALAND,Sweets,2019,39.5
Confections,MEXICO,Sweets,2019,683
Confections,CANADA,Sweets,2019,450.7
Confections,"GERMANY, FED. REPUBLIC",Sweets,2019,140.5
Confections,TURKEY,Sweets,2019,95.7
Confections,SPAIN,Sweets,2019,98.6
Confections,CHINA (MAINLAND),Sweets,2019,109.5
Confections,SWITZERLAND,Sweets,2019,35.4
Confections,THAILAND,Sweets,2019,37.7
Cocoa beans,IVORY COAST,Cocoa,2019,485.9
Cocoa beans,ECUADOR,Cocoa,2019,116.2
Cocoa beans,GHANA,Cocoa,2019,174.9
Cocoa beans,DOMINICAN REPUBLIC,Cocoa,2019,66.7
Cocoa beans,PAPUA NEW GUINEA,Cocoa,2019,10.8
Cocoa beans,NIGERIA,Cocoa,2019,8.3
"Cocoa paste, butter, and powder",IVORY COAST,Cocoa,2019,159.3
"Cocoa paste, butter, and powder",INDONESIA,Cocoa,2019,312.1
"Cocoa paste, butter, and powder",MALAYSIA,Cocoa,2019,189.9
"Cocoa paste, butter, and powder",NETHERLANDS,Cocoa,2019,163.2
"Cocoa paste, butter, and powder",GHANA,Cocoa,2019,50
"Cocoa paste, butter, and powder",ECUADOR,Cocoa,2019,22.9
"Cocoa paste, butter, and powder",CANADA,Cocoa,2019,17.9
"Cocoa paste, butter, and powder",SPAIN,Cocoa,2019,20.9
Chocolate,CANADA,Cocoa,2019,1500.7
Chocolate,MEXICO,Cocoa,2019,526.4
Chocolate,BELGIUM,Cocoa,2019,148.6
Chocolate,"GERMANY, FED. REPUBLIC",Cocoa,2019,131.8
Chocolate,POLAND,Cocoa,2019,67.7
Chocolate,ITALY,Cocoa,2019,58.8
Chocolate,SWITZERLAND,Cocoa,2019,71.3
Chocolate,CROATIA,Cocoa,2019,2.1
"Sauces, soups, prepared foods",SINGAPORE,Other,2019,2973.4
"Sauces, soups, prepared foods",CANADA,Other,2019,1306.4
"Sauces, soups, prepared foods",ITALY,Other,2019,375.1
"Sauces, soups, prepared foods",MEXICO,Other,2019,379.3
"Sauces, soups, prepared foods",CHINA (MAINLAND),Other,2019,391.7
"Sauces, soups, prepared foods",THAILAND,Other,2019,292.5
"Sauces, soups, prepared foods","GERMANY, FED. REPUBLIC",Other,2019,160
"Sauces, soups, prepared foods",SOUTH KOREA,Other,2019,122
Essential oils,IRELAND,Other,2019,2832.6
Essential oils,BRAZIL,Other,2019,110.6
Essential oils,MEXICO,Other,2019,72.3
Essential oils,INDIA,Other,2019,185.2
Essential oils,FRANCE,Other,2019,161.6
Essential oils,CANADA,Other,2019,74.2
Essential oils,ITALY,Other,2019,39
Essential oils,CHINA (MAINLAND),Other,2019,83.6
Animal and other fats,CANADA,Other,2019,259.6
Animal and other fats,AUSTRALIA,Other,2019,19.1
Animal and other fats,BRAZIL,Other,2019,0.2
Animal and other fats,MEXICO,Other,2019,42.4
Animal and other fats,VIETNAM,Other,2019,0
Animal and other fats,URUGUAY,Other,2019,0.6
Animal and other fats,ARGENTINA,Other,2019,1.1
Animal and other fats,NORWAY,Other,2019,68.9
Other edible products,INDIA,Other,2019,497.4
Other edible products,CHINA (MAINLAND),Other,2019,361.6
Other edible products,CANADA,Other,2019,119.9
Other edible products,MEXICO,Other,2019,140.2
Other edible products,FRANCE,Other,2019,162.4
Other edible products,SPAIN,Other,2019,114.5
Other edible products,ITALY,Other,2019,71.5
Other edible products,"GERMANY, FED. REPUBLIC",Other,2019,121.4
Wine,FRANCE,Beverages,2019,2118.7
Wine,ITALY,Beverages,2019,2053.9
Wine,NEW ZEALAND,Beverages,2019,465.3
Wine,SPAIN,Beverages,2019,377.8
Wine,AUSTRALIA,Beverages,2019,338.4
Wine,ARGENTINA,Beverages,2019,270.1
Wine,CANADA,Beverages,2019,136.7
Malt beer,MEXICO,Beverages,2019,3946.9
Malt beer,NETHERLANDS,Beverages,2019,723.7
Malt beer,IRELAND,Beverages,2019,191.2
Malt beer,CANADA,Beverages,2019,103.2
Malt beer,"GERMANY, FED. REPUBLIC",Beverages,2019,82.4
Malt beer,BELGIUM,Beverages,2019,367
Malt beer,ITALY,Beverages,2019,23.1
Nonalcoholic beverages,MEXICO,Beverages,2019,474.4
Nonalcoholic beverages,CANADA,Beverages,2019,283.3
Nonalcoholic beverages,ITALY,Beverages,2019,332.1
Nonalcoholic beverages,AUSTRIA,Beverages,2019,1027.2
Nonalcoholic beverages,SWITZERLAND,Beverages,2019,715.8
Nonalcoholic beverages,FRANCE,Beverages,2019,244.9
Liquors and liqueurs,MEXICO,Beverages,2019,1846.9
Liquors and liqueurs,FRANCE,Beverages,2019,2548.3
Liquors and liqueurs,UNITED KINGDOM,Beverages,2019,1878.3
Liquors and liqueurs,CANADA,Beverages,2019,423.9
Liquors and liqueurs,NETHERLANDS,Beverages,2019,328
Liquors and liqueurs,IRELAND,Beverages,2019,797
Liquors and liqueurs,ITALY,Beverages,2019,177.9
Liquors and liqueurs,SWEDEN,Beverages,2019,245.9
"Bovine animals, live",CANADA,Animals,2020,872.7
"Bovine animals, live",MEXICO,Animals,2020,929.9
"Swine, live",CANADA,Animals,2020,243.2
"Sheep and goats, live",CANADA,Animals,2020,0.6
Live poultry,CANADA,Animals,2020,35
Bird eggs,CANADA,Animals,2020,38.3
Bird eggs,UNITED KINGDOM,Animals,2020,9.7
Bird eggs,NETHERLANDS,Animals,2020,0.1
Bird eggs,CHINA (MAINLAND),Animals,2020,7.5
Bird eggs,THAILAND,Animals,2020,2.9
Bird eggs,TURKEY,Animals,2020,0
Bird eggs,TAIWAN,Animals,2020,6.3
Fresh or chilled red meats,CANADA,Meats,2020,2181.9
Fresh or chilled red meats,MEXICO,Meats,2020,1329.5
Fresh or chilled red meats,AUSTRALIA,Meats,2020,641.9
Fresh or chilled red meats,NICARAGUA,Meats,2020,79.2
Fresh or chilled red meats,NEW ZEALAND,Meats,2020,44.2
Fresh or chilled red meats,ARGENTINA,Meats,2020,23
Frozen red meats and parts,AUSTRALIA,Meats,2020,964
Frozen red meats and parts,NEW ZEALAND,Meats,2020,871.3
Frozen red meats and parts,BRAZIL,Meats,2020,124.8
Frozen red meats and parts,CANADA,Meats,2020,233.9
Frozen red meats and parts,MEXICO,Meats,2020,235.5
Frozen red meats and parts,URUGUAY,Meats,2020,237.6
Fowl and other meats,CHILE,Meats,2020,153.2
Fowl and other meats,CANADA,Meats,2020,114.2
Fowl and other meats,NEW ZEALAND,Meats,2020,21.4
Fowl and other meats,CHINA (MAINLAND),Meats,2020,7.6
Prepared meats,CANADA,Meats,2020,533
Prepared meats,BRAZIL,Meats,2020,323.9
Prepared meats,ITALY,Meats,2020,138.8
Prepared meats,MEXICO,Meats,2020,47.1
Prepared meats,URUGUAY,Meats,2020,45.5
Prepared meats,POLAND,Meats,2020,50.3
Prepared meats,SPAIN,Meats,2020,34.3
Prepared meats,NEW ZEALAND,Meats,2020,64.4
"Whole fish--fresh, chilled, or frozen",CANADA,Fish,2020,680.5
"Whole fish--fresh, chilled, or frozen",NORWAY,Fish,2020,193.4
"Whole fish--fresh, chilled, or frozen",CHILE,Fish,2020,112
"Whole fish--fresh, chilled, or frozen",MEXICO,Fish,2020,138.5
"Whole fish--fresh, chilled, or frozen",FAROE ISLANDS,Fish,2020,95.5
"Whole fish--fresh, chilled, or frozen",CHINA (MAINLAND),Fish,2020,108.1
Fish fillets and mince,CHILE,Fish,2020,1823.8
Fish fillets and mince,CHINA (MAINLAND),Fish,2020,1082.6
Fish fillets and mince,NORWAY,Fish,2020,531.1
Fish fillets and mince,VIETNAM,Fish,2020,418.3
Fish fillets and mince,INDONESIA,Fish,2020,277
Fish fillets and mince,CANADA,Fish,2020,252.7
"Shellfish, fresh or frozen",CANADA,Fish,2020,1645.7
"Shellfish, fresh or frozen",INDIA,Fish,2020,1986.9
"Shellfish, fresh or frozen",ECUADOR,Fish,2020,744.6
"Shellfish, fresh or frozen",INDONESIA,Fish,2020,998.1
"Shellfish, fresh or frozen",VIETNAM,Fish,2020,266.3
"Shellfish, fresh or frozen",ARGENTINA,Fish,2020,247.5
"Shellfish, fresh or frozen",MEXICO,Fish,2020,311
"Shellfish, fresh or frozen",JAPAN,Fish,2020,43.2
Prepared fish and shellfish,THAILAND,Fish,2020,1106.2
Prepared fish and shellfish,INDONESIA,Fish,2020,804.6
Prepared fish and shellfish,VIETNAM,Fish,2020,661.8
Prepared fish and shellfish,INDIA,Fish,2020,442.8
Prepared fish and shellfish,CANADA,Fish,2020,404.4
Prepared fish and shellfish,CHINA (MAINLAND),Fish,2020,326.4
Prepared fish and shellfish,ECUADOR,Fish,2020,164.3
Prepared fish and shellfish,MEXICO,Fish,2020,101.7
Fresh vegetables,MEXICO,Vegetables,2020,7108.3
Fresh vegetables,CANADA,Vegetables,2020,1889.5
Fresh vegetables,PERU,Vegetables,2020,340
Fresh vegetables,GUATEMALA,Vegetables,2020,171.8
Fresh vegetables,COSTA RICA,Vegetables,2020,101.8
Fresh vegetables,CHINA (MAINLAND),Vegetables,2020,109.2
Frozen vegetables,MEXICO,Vegetables,2020,554.9
Frozen vegetables,CANADA,Vegetables,2020,127.2
Frozen vegetables,GUATEMALA,Vegetables,2020,71.9
Frozen vegetables,CHINA (MAINLAND),Vegetables,2020,75.6
Frozen vegetables,ECUADOR,Vegetables,2020,55.3
Frozen vegetables,BELGIUM,Vegetables,2020,57.7
Dried vegetables,CANADA,Vegetables,2020,191.3
Dried vegetables,CHINA (MAINLAND),Vegetables,2020,120.6
Dried vegetables,INDIA,Vegetables,2020,55
Dried vegetables,MEXICO,Vegetables,2020,65.5
Dried vegetables,NICARAGUA,Vegetables,2020,24.4
Prepared or preserved vegetables,CANADA,Vegetables,2020,1170.2
Prepared or preserved vegetables,MEXICO,Vegetables,2020,441.3
Prepared or preserved vegetables,SPAIN,Vegetables,2020,231.3
Prepared or preserved vegetables,BELGIUM,Vegetables,2020,101.2
Prepared or preserved vegetables,PERU,Vegetables,2020,211.2
Prepared or preserved vegetables,CHINA (MAINLAND),Vegetables,2020,233
"Cheese, fresh or processed",ITALY,Dairy,2020,291.2
"Cheese, fresh or processed",FRANCE,Dairy,2020,156.4
"Cheese, fresh or processed",SPAIN,Dairy,2020,88.6
"Cheese, fresh or processed",NETHERLANDS,Dairy,2020,94.3
"Cheese, fresh or processed",SWITZERLAND,Dairy,2020,100.3
"Cheese, fresh or processed",IRELAND,Dairy,2020,39.9
"Cheese, fresh or processed",UNITED KINGDOM,Dairy,2020,39.6
"Yogurt, buttermilk, or whey",NEW ZEALAND,Dairy,2020,228.8
"Yogurt, buttermilk, or whey",CANADA,Dairy,2020,82.8
"Yogurt, buttermilk, or whey",FRANCE,Dairy,2020,15
"Yogurt, buttermilk, or whey",DENMARK,Dairy,2020,10.4
"Yogurt, buttermilk, or whey","GERMANY, FED. REPUBLIC",Dairy,2020,8.1
"Yogurt, buttermilk, or whey",MEXICO,Dairy,2020,2.5
"Yogurt, buttermilk, or whey",CHILE,Dairy,2020,3.6
Milk and cream,MEXICO,Dairy,2020,88.4
Milk and cream,CHILE,Dairy,2020,22.7
Milk and cream,NETHERLANDS,Dairy,2020,21
Milk and cream,CANADA,Dairy,2020,25.1
Milk and cream,NEW ZEALAND,Dairy,2020,6.4
Milk and cream,PERU,Dairy,2020,0.6
Butter or spreads,IRELAND,Dairy,2020,212.5
Butter or spreads,NEW ZEALAND,Dairy,2020,19.3
Butter or spreads,MEXICO,Dairy,2020,36.1
Butter or spreads,FRANCE,Dairy,2020,13
Butter or spreads,INDIA,Dairy,2020,13
Butter or spreads,CHILE,Dairy,2020,6.3
Fresh or chilled fruit,MEXICO,Fruits,2020,7097.4
Fresh or chilled fruit,PERU,Fruits,2020,1503.2
Fresh or chilled fruit,CHILE,Fruits,2020,1568.6
Fresh or chilled fruit,GUATEMALA,Fruits,2020,1157.6
Fresh or chilled fruit,COSTA RICA,Fruits,2020,945.1
Fresh or chilled fruit,ECUADOR,Fruits,2020,469.5
Fresh or chilled fruit,HONDURAS,Fruits,2020,348
Fresh or chilled fruit,COLOMBIA,Fruits,2020,228.9
Fresh or chilled fruit,CANADA,Fruits,2020,187.4
Fresh or chilled fruit,REPUBLIC OF SOUTH AFRICA,Fruits,2020,114.3
Bananas and plantains,GUATEMALA,Fruits,2020,948.3
Bananas and plantains,ECUADOR,Fruits,2020,381.1
Bananas and plantains,COSTA RICA,Fruits,2020,410
Bananas and plantains,COLOMBIA,Fruits,2020,201.3
Bananas and plantains,HONDURAS,Fruits,2020,209.9
Bananas and plantains,MEXICO,Fruits,2020,204.3
Frozen fruit,MEXICO,Fruits,2020,286.3
Frozen fruit,CANADA,Fruits,2020,228.5
Frozen fruit,CHILE,Fruits,2020,196.6
Frozen fruit,PERU,Fruits,2020,87.3
Frozen fruit,GUATEMALA,Fruits,2020,26.1
Frozen fruit,COSTA RICA,Fruits,2020,49.9
"Dried, prepared or preserved fruit",MEXICO,Fruits,2020,569
"Dried, prepared or preserved fruit",CHINA (MAINLAND),Fruits,2020,470
"Dried, prepared or preserved fruit",CANADA,Fruits,2020,285.4
"Dried, prepared or preserved fruit",THAILAND,Fruits,2020,332.3
"Dried, prepared or preserved fruit",SOUTH KOREA,Fruits,2020,152.5
"Dried, prepared or preserved fruit",CHILE,Fruits,2020,120.1
Fruit juices,BRAZIL,Fruits,2020,274.6
Fruit juices,MEXICO,Fruits,2020,285.5
Fruit juices,TURKEY,Fruits,2020,136.1
Fruit juices,THAILAND,Fruits,2020,147.7
Fruit juices,PHILIPPINES,Fruits,2020,45
Fruit juices,CANADA,Fruits,2020,65
Fruit juices,ARGENTINA,Fruits,2020,149.2
Fruit juices,CHINA (MAINLAND),Fruits,2020,196.5
Tree nuts,VIETNAM,Nuts,2020,982.3
Tree nuts,MEXICO,Nuts,2020,581.4
Tree nuts,PHILIPPINES,Nuts,2020,62.5
Tree nuts,CHINA (MAINLAND),Nuts,2020,69
Tree nuts,REPUBLIC OF SOUTH AFRICA,Nuts,2020,67.6
Tree nuts,BRAZIL,Nuts,2020,43.5
Tree nuts,THAILAND,Nuts,2020,29.1
Tree nuts,IVORY COAST,Nuts,2020,15.4
Tree nuts,KENYA,Nuts,2020,42.7
Cashew nuts,VIETNAM,Nuts,2020,963.1
Cashew nuts,IVORY COAST,Nuts,2020,11.5
Cashew nuts,BRAZIL,Nuts,2020,30.2
Cashew nuts,THAILAND,Nuts,2020,11.7
Cashew nuts,NIGERIA,Nuts,2020,6
Cashew nuts,INDIA,Nuts,2020,19.2
Cashew nuts,BENIN,Nuts,2020,3.2
Prepared tree nuts,VIETNAM,Nuts,2020,89.6
Prepared tree nuts,THAILAND,Nuts,2020,70.5
Prepared tree nuts,CANADA,Nuts,2020,102.5
Prepared tree nuts,MEXICO,Nuts,2020,30.6
Prepared tree nuts,INDIA,Nuts,2020,19.3
Prepared tree nuts,TURKEY,Nuts,2020,18.6
Prepared tree nuts,ISRAEL,Nuts,2020,30.2
Ground nuts,MEXICO,Nuts,2020,37.9
Ground nuts,CANADA,Nuts,2020,60.5
Ground nuts,ARGENTINA,Nuts,2020,15.2
Ground nuts,INDIA,Nuts,2020,4.4
Ground nuts,PARAGUAY,Nuts,2020,1.7
"Coffee beans, unroasted",BRAZIL,Coffee,2020,1045.8
"Coffee beans, unroasted",COLOMBIA,Coffee,2020,1065.7
"Coffee beans, unroasted",HONDURAS,Coffee,2020,237.3
"Coffee beans, unroasted",GUATEMALA,Coffee,2020,302.4
"Coffee beans, unroasted",NICARAGUA,Coffee,2020,241.8
"Coffee beans, unroasted",VIETNAM,Coffee,2020,275.3
"Coffee, roasted and instant",SWITZERLAND,Coffee,2020,454
"Coffee, roasted and instant",CANADA,Coffee,2020,375.2
"Coffee, roasted and instant",ITALY,Coffee,2020,91.1
"Coffee, roasted and instant",COLOMBIA,Coffee,2020,54.2
"Coffee, roasted and instant",MEXICO,Coffee,2020,37.7
Coffee extracts and preparations,MEXICO,Coffee,2020,103.5
Coffee extracts and preparations,COLOMBIA,Coffee,2020,91.2
Coffee extracts and preparations,BRAZIL,Coffee,2020,108.6
Coffee extracts and preparations,INDIA,Coffee,2020,26.1
Tea and mate,JAPAN,Coffee,2020,81.6
Tea and mate,CHINA (MAINLAND),Coffee,2020,107.5
Tea and mate,CANADA,Coffee,2020,96.2
Tea and mate,INDIA,Coffee,2020,70.4
Spices,INDIA,Coffee,2020,240
Spices,VIETNAM,Coffee,2020,202.8
Spices,CHINA (MAINLAND),Coffee,2020,152.2
Spices,MADAGASCAR (MALAGASY),Coffee,2020,288.9
Spices,MEXICO,Coffee,2020,93.7
Spices,SPAIN,Coffee,2020,76.3
Spices,PERU,Coffee,2020,82.7
Spices,INDONESIA,Coffee,2020,175.8
Bulk grains,CANADA,Grains,2020,906.6
Bulk grains,THAILAND,Grains,2020,694.2
Bulk grains,INDIA,Grains,2020,281.7
Bulk grains,"GERMANY, FED. REPUBLIC",Grains,2020,13.5
Bulk grains,POLAND,Grains,2020,0.3
Bulk grains,ARGENTINA,Grains,2020,72.1
Bulk grains,BRAZIL,Grains,2020,50.9
Wheat and products,CANADA,Grains,2020,670.1
Wheat and products,AUSTRALIA,Grains,2020,133.6
Wheat and products,POLAND,Grains,2020,4.4
Wheat and products,"GERMANY, FED. REPUBLIC",Grains,2020,43.5
Rice and products,THAILAND,Grains,2020,694.2
Rice and products,INDIA,Grains,2020,278.9
Rice and products,PAKISTAN,Grains,2020,55.1
Rice and products,CHINA (MAINLAND),Grains,2020,24.3
Milled grain products,CANADA,Grains,2020,722.9
Milled grain products,AUSTRALIA,Grains,2020,133.8
Milled grain products,MEXICO,Grains,2020,151.7
Milled grain products,"GERMANY, FED. REPUBLIC",Grains,2020,105.4
Milled grain products,TURKEY,Grains,2020,50.1
Milled grain products,THAILAND,Grains,2020,80.2
Milled grain products,NETHERLANDS,Grains,2020,43.6
Cereal and bakery foods,CANADA,Grains,2020,3965
Cereal and bakery foods,MEXICO,Grains,2020,1618.1
Cereal and bakery foods,ITALY,Grains,2020,763.1
Cereal and bakery foods,SOUTH KOREA,Grains,2020,275.2
Cereal and bakery foods,FRANCE,Grains,2020,230.1
Cereal and bakery foods,THAILAND,Grains,2020,206.5
Cereal and bakery foods,"GERMANY, FED. REPUBLIC",Grains,2020,162.2
Crude vegetable oils,CANADA,VegetablesOil,2020,188.6
Crude vegetable oils,PHILIPPINES,VegetablesOil,2020,134
Crude vegetable oils,ARGENTINA,VegetablesOil,2020,15.2
Crude vegetable oils,MEXICO,VegetablesOil,2020,20.3
Crude vegetable oils,INDONESIA,VegetablesOil,2020,33.3
Crude vegetable oils,SPAIN,VegetablesOil,2020,2.8
Refined vegetable oils,CANADA,VegetablesOil,2020,1504.5
Refined vegetable oils,INDONESIA,VegetablesOil,2020,912.6
Refined vegetable oils,ITALY,VegetablesOil,2020,527.9
Refined vegetable oils,SPAIN,VegetablesOil,2020,318.4
Refined vegetable oils,MEXICO,VegetablesOil,2020,205.7
Refined vegetable oils,TURKEY,VegetablesOil,2020,56.6
Olive oil,SPAIN,VegetablesOil,2020,228
Olive oil,ITALY,VegetablesOil,2020,505.2
Olive oil,TUNISIA,VegetablesOil,2020,270.7
Olive oil,TURKEY,VegetablesOil,2020,38.7
Olive oil,GREECE,VegetablesOil,2020,41.9
Tropical oils,INDONESIA,VegetablesOil,2020,945.1
Tropical oils,PHILIPPINES,VegetablesOil,2020,344.1
Tropical oils,MALAYSIA,VegetablesOil,2020,465.3
Tropical oils,COLOMBIA,VegetablesOil,2020,14.6
Tropical oils,SRI LANKA,VegetablesOil,2020,23.3
Tropical oils,MEXICO,VegetablesOil,2020,6.8
Oilseeds,CANADA,VegetablesOil,2020,444.2
Oilseeds,BRAZIL,VegetablesOil,2020,0.5
Oilseeds,ARGENTINA,VegetablesOil,2020,77.9
Oilseeds,CHILE,VegetablesOil,2020,35.5
Oilseeds,INDIA,VegetablesOil,2020,90
Oilseeds,BULGARIA,VegetablesOil,2020,68.2
"Sugar, cane and beet",MEXICO,Sweets,2020,739.7
"Sugar, cane and beet",BRAZIL,Sweets,2020,313.3
"Sugar, cane and beet",GUATEMALA,Sweets,2020,148.3
"Sugar, cane and beet",EL SALVADOR,Sweets,2020,73.7
"Sugar, cane and beet",COLOMBIA,Sweets,2020,115.1
"Sugar, cane and beet",DOMINICAN REPUBLIC,Sweets,2020,131.2
"Sugar, cane and beet",AUSTRALIA,Sweets,2020,71.6
Other sweeteners and syrups,CANADA,Sweets,2020,319.9
Other sweeteners and syrups,MEXICO,Sweets,2020,102.8
Other sweeteners and syrups,INDIA,Sweets,2020,66.3
Other sweeteners and syrups,ARGENTINA,Sweets,2020,93.5
Other sweeteners and syrups,BRAZIL,Sweets,2020,70
Other sweeteners and syrups,NEW ZEALAND,Sweets,2020,44.8
Confections,MEXICO,Sweets,2020,691.3
Confections,CANADA,Sweets,2020,423.9
Confections,"GERMANY, FED. REPUBLIC",Sweets,2020,164
Confections,TURKEY,Sweets,2020,98.1
Confections,SPAIN,Sweets,2020,114.3
Confections,CHINA (MAINLAND),Sweets,2020,77.2
Confections,SWITZERLAND,Sweets,2020,48.4
Confections,THAILAND,Sweets,2020,39.3
Cocoa beans,IVORY COAST,Cocoa,2020,505.8
Cocoa beans,ECUADOR,Cocoa,2020,184
Cocoa beans,GHANA,Cocoa,2020,139.3
Cocoa beans,DOMINICAN REPUBLIC,Cocoa,2020,57.7
Cocoa beans,PAPUA NEW GUINEA,Cocoa,2020,29.8
Cocoa beans,NIGERIA,Cocoa,2020,11.8
"Cocoa paste, butter, and powder",IVORY COAST,Cocoa,2020,254
"Cocoa paste, butter, and powder",INDONESIA,Cocoa,2020,257.5
"Cocoa paste, butter, and powder",MALAYSIA,Cocoa,2020,195.5
"Cocoa paste, butter, and powder",NETHERLANDS,Cocoa,2020,157.6
"Cocoa paste, butter, and powder",GHANA,Cocoa,2020,56.3
"Cocoa paste, butter, and powder",ECUADOR,Cocoa,2020,50.9
"Cocoa paste, butter, and powder",CANADA,Cocoa,2020,37.7
"Cocoa paste, butter, and powder",SPAIN,Cocoa,2020,22.8
Chocolate,CANADA,Cocoa,2020,1506.7
Chocolate,MEXICO,Cocoa,2020,517.9
Chocolate,BELGIUM,Cocoa,2020,125.9
Chocolate,"GERMANY, FED. REPUBLIC",Cocoa,2020,134.7
Chocolate,POLAND,Cocoa,2020,72.1
Chocolate,ITALY,Cocoa,2020,58.7
Chocolate,SWITZERLAND,Cocoa,2020,59
Chocolate,CROATIA,Cocoa,2020,4.7
"Sauces, soups, prepared foods",SINGAPORE,Other,2020,3205.2
"Sauces, soups, prepared foods",CANADA,Other,2020,1419.7
"Sauces, soups, prepared foods",ITALY,Other,2020,459.7
"Sauces, soups, prepared foods",MEXICO,Other,2020,437.8
"Sauces, soups, prepared foods",CHINA (MAINLAND),Other,2020,470.7
"Sauces, soups, prepared foods",THAILAND,Other,2020,328.2
"Sauces, soups, prepared foods","GERMANY, FED. REPUBLIC",Other,2020,186.7
"Sauces, soups, prepared foods",SOUTH KOREA,Other,2020,172.9
Essential oils,IRELAND,Other,2020,2851.3
Essential oils,BRAZIL,Other,2020,108.7
Essential oils,MEXICO,Other,2020,64.4
Essential oils,INDIA,Other,2020,203.9
Essential oils,FRANCE,Other,2020,169.5
Essential oils,CANADA,Other,2020,87.9
Essential oils,ITALY,Other,2020,34.8
Essential oils,CHINA (MAINLAND),Other,2020,104.3
Animal and other fats,CANADA,Other,2020,296.4
Animal and other fats,AUSTRALIA,Other,2020,22.6
Animal and other fats,BRAZIL,Other,2020,0.3
Animal and other fats,MEXICO,Other,2020,42.9
Animal and other fats,VIETNAM,Other,2020,0
Animal and other fats,URUGUAY,Other,2020,0
Animal and other fats,ARGENTINA,Other,2020,2.4
Animal and other fats,NORWAY,Other,2020,72.8
Other edible products,INDIA,Other,2020,436.1
Other edible products,CHINA (MAINLAND),Other,2020,398.5
Other edible products,CANADA,Other,2020,121
